GeoFips;GeoName;LineCode;Description;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
35380;New Orleans-Metairie, LA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);74342679;76170152;79786819;82226430;85248796;80304412;79803754;85818322;87057920;95203539;73215013;74833471;72342844;73178103;73394037;73950608;78225064;78131482;79758003;73387803;76752964;75742641;79551971
35380;New Orleans-Metairie, LA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;95.037;97.373;101.996;105.115;108.979;102.658;102.018;109.707;111.292;121.705;93.595;95.664;92.480;93.548;93.824;94.536;100.000;99.880;101.960;93.816;98.118;96.827;101.696
35380;New Orleans-Metairie, LA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);46318616;47501055;52559149;56742391;64514519;64191712;66206566;72527846;69301506;81263253;69019601;72307563;69708975;71363970;71395466;71338827;78225064;82364023;83683353;75423223;86592998;96695332;102436589
35620;New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);1329496181;1318993384;1325356544;1354477967;1392492407;1434557706;1450432975;1425548233;1456569011;1505251784;1511139478;1574050499;1587462103;1617142651;1651986502;1680298739;1714074302;1766287427;1801108140;1744691761;1834472543;1875061603;1905237359
35620;New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;77.564;76.951;77.322;79.021;81.239;83.693;84.619;83.167;84.977;87.817;88.161;91.831;92.613;94.345;96.378;98.030;100.000;103.046;105.078;101.786;107.024;109.392;111.153
35620;New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);942382232;953601010;976093849;1025713129;1084201028;1152358722;1199919778;1194006100;1226135985;1285659380;1313269386;1400034812;1447460676;1514427108;1583923091;1646207409;1714074302;1812674554;1885803342;1861308341;2025175463;2171527782;2298868394
35660;Niles, MI (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);6720662;6844531;6978225;7365258;7174302;7324606;7621210;7057759;6209794;6881340;7022430;6929009;7096408;7131576;7255438;7571477;7684118;7498236;7356463;7491792;7522506;7423846;7361870
35660;Niles, MI (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;87.462;89.074;90.814;95.850;93.365;95.321;99.181;91.849;80.813;89.553;91.389;90.173;92.352;92.809;94.421;98.534;100.000;97.581;95.736;97.497;97.897;96.613;95.806
35660;Niles, MI (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);5107092;5235533;5401272;5799036;5784523;6117997;6521577;6127344;5639060;6219539;6413114;6399161;6672409;6888251;7125310;7454465;7684118;7685671;7732788;7980891;8450583;9074076;9484269
35840;North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);23805547;25874132;27287760;30093816;32827894;33708348;32826144;30243904;28642341;27601073;27785593;27490477;28586692;30097722;32114753;33189208;34411905;36196323;37984288;37952259;40613168;43479043;45413237
35840;North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;69.178;75.189;79.297;87.452;95.397;97.955;95.392;87.888;83.234;80.208;80.744;79.887;83.072;87.463;93.325;96.447;100.000;105.185;110.381;110.288;118.021;126.349;131.970
35840;North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);17081133;18972680;20356351;23110794;25984284;27605923;27700600;25912101;25155950;24284130;24789268;25033687;26525553;28480739;31105709;32673636;34411905;36891381;39687512;40742205;45163401;51370821;56607597
35980;Norwich-New London, CT (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);15552094;16322816;17125052;19093687;19690197;20718699;22194265;20724856;18106019;18011476;17867742;17733285;18260336;17235322;17807691;17916670;18942592;19248308;19465696;18105110;18417944;19021458;19691503
35980;Norwich-New London, CT (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;82.101;86.170;90.405;100.798;103.947;109.376;117.166;109.409;95.584;95.085;94.326;93.616;96.398;90.987;94.009;94.584;100.000;101.614;102.762;95.579;97.230;100.416;103.954
35980;Norwich-New London, CT (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);11025757;11780013;12672303;14468807;15389769;16788919;18384069;17648199;16003319;15987547;16077368;16162206;16975325;16438958;17324858;17602766;18942592;19652147;20273766;19221092;20385783;22237132;23909840
36100;Ocala, FL (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);7085063;7454844;7982158;8518599;9191556;9887822;10167466;10097052;9174580;9049901;8968583;8706217;8857676;8877559;9080073;9725514;9763722;10173070;10349644;10719426;11573193;11975281;12616744
36100;Ocala, FL (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;72.565;76.352;81.753;87.247;94.140;101.271;104.135;103.414;93.966;92.689;91.856;89.169;90.720;90.924;92.998;99.609;100.000;104.193;106.001;109.788;118.533;122.651;129.221
36100;Ocala, FL (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);5208202;5593518;6077160;6649041;7382956;8178703;8624447;8689080;8061902;7974645;7991474;7934899;8224696;8403787;8809303;9591278;9763722;10380620;10824033;11552696;12994214;14408096;15982712
36140;Ocean City, NJ (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4869005;5047851;5225475;5400911;5579736;5486187;5459035;5434067;4911785;5362319;5246638;5079720;5205189;5404814;5262177;5246931;5398534;5417247;5361217;5250931;5629995;5889968;6149852
36140;Ocean City, NJ (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;90.191;93.504;96.794;100.044;103.357;101.624;101.121;100.658;90.984;99.329;97.186;94.094;96.419;100.116;97.474;97.192;100.000;100.347;99.309;97.266;104.287;109.103;113.917
36140;Ocean City, NJ (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3373710;3593866;3799281;4040552;4315100;4400875;4511755;4576351;4237877;4636723;4596118;4549133;4755544;5051415;5058481;5141165;5398534;5560454;5637839;5667326;6321784;7040753;7772540
36220;Odessa, TX (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);5261980;5674143;5411959;5621849;5769116;6679741;7372008;7985185;8194656;8652430;10164506;12055281;12536881;12685557;11318562;9693922;10478298;12490648;12974711;10939236;10833941;11688075;13041630
36220;Odessa, TX (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;50.218;54.151;51.649;53.652;55.058;63.748;70.355;76.207;78.206;82.575;97.005;115.050;119.646;121.065;108.019;92.514;100.000;119.205;123.825;104.399;103.394;111.546;124.463
36220;Odessa, TX (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3882903;4047107;4370159;4872232;5640934;6742098;7725815;9410954;7875683;9067714;11250300;12986326;13933812;14186711;10998031;9237104;10478298;12819855;13276799;10755525;11584049;14374961;15658079
36260;Ogden-Clearfield, UT (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);17605530;18202192;18769652;19305704;20445203;21865782;22579582;22423575;22368848;22699431;22897013;22867736;23856129;24449925;24936588;25812833;27303694;28783152;30042935;30801072;32458648;33337881;34700215
36260;Ogden-Clearfield, UT (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;64.480;66.666;68.744;70.707;74.881;80.084;82.698;82.127;81.926;83.137;83.860;83.753;87.373;89.548;91.330;94.540;100.000;105.419;110.032;112.809;118.880;122.100;127.090
36260;Ogden-Clearfield, UT (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);12874020;13605445;14328920;15140279;16549575;18347170;19512687;19638637;19505257;20194742;20915429;21264103;22325216;23285799;24219403;25313123;27303694;29626259;31295783;32241588;35960245;40636437;43646961
36420;Oklahoma City, OK (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);46543563;47364756;48536578;50501942;52126229;55067063;55594656;57105934;56513812;58044622;60500983;63138605;64951494;69106356;72005174;72189772;74418907;77046911;78360861;76135148;76698711;76312222;81586133
36420;Oklahoma City, OK (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;62.543;63.646;65.221;67.862;70.044;73.996;74.705;76.736;75.940;77.997;81.298;84.842;87.278;92.861;96.757;97.005;100.000;103.531;105.297;102.306;103.063;102.544;109.631
36420;Oklahoma City, OK (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);35759721;36950867;38925538;41718777;44819039;48797398;50756469;54138518;52284112;54962182;58595935;61820962;65024428;70218868;69392819;69713820;74418907;80043804;80664757;76989598;85552308;95028942;100054101
36500;Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);9340252;9445732;9606629;9784968;10220912;10502357;11089608;11602865;11225513;11358790;11336656;11430810;11566433;11775043;11837239;12492670;12907242;13734622;14069568;13769498;14776881;15842076;16194463
36500;Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;72.364;73.182;74.428;75.810;79.187;81.368;85.918;89.894;86.971;88.003;87.832;88.561;89.612;91.228;91.710;96.788;100.000;106.410;109.005;106.680;114.485;122.738;125.468
36500;Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);6423889;6670566;6925908;7274382;7833345;8346737;9104749;9735300;9677498;9881039;9999510;10326666;10704115;11121116;11463851;12294576;12907242;14036226;14722713;14884761;16546687;18715298;19969972
36540;Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);41468501;42660923;44665283;46807727;48418401;50206104;51734346;51273367;51371588;52941915;55824227;56699264;55749311;59223780;61166166;61480329;64329518;65706869;66421460;65207768;68873292;73705661;75322726
36540;Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;64.463;66.316;69.432;72.762;75.266;78.045;80.421;79.704;79.857;82.298;86.779;88.139;86.662;92.063;95.083;95.571;100.000;102.141;103.252;101.365;107.063;114.575;117.089
36540;Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);30042902;31556362;33600549;36205654;38536859;41276980;43669967;44049773;45191840;46823541;50227641;52080331;52203796;56540725;59585597;60744043;64329518;67142997;69319415;69713747;75970532;86269264;92356612
36740;Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);87051253;90363071;95216336;102344344;110181745;113678988;116664505;113678708;105856691;107270919;107456421;110030803;113721965;117990740;124430532;129180669;136223280;141200311;146784072;140252874;156896666;167758519;175313253
36740;Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;63.903;66.335;69.897;75.130;80.883;83.450;85.642;83.450;77.708;78.746;78.883;80.772;83.482;86.616;91.343;94.830;100.000;103.654;107.753;102.958;115.176;123.150;128.696
36740;Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);63457686;67213325;71899150;79334686;87974445;93830416;99011104;98026740;93564872;94912807;96291069;100835306;106005909;112012489;120899272;127602930;136223280;143898287;153318017;149267956;172629486;197237311;217038119
36780;Oshkosh-Neenah, WI (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);8510486;9147946;9222775;9425839;9586500;9759308;9609023;9460220;9149623;9530101;9621546;9672026;9683355;9925315;9843052;10299460;10256853;10515988;10844062;10670002;10943775;10974908;11004211
36780;Oshkosh-Neenah, WI (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;82.974;89.189;89.918;91.898;93.464;95.149;93.684;92.233;89.205;92.914;93.806;94.298;94.409;96.768;95.966;100.415;100.000;102.526;105.725;104.028;106.697;107.001;107.286
36780;Oshkosh-Neenah, WI (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);6773678;7330610;7359402;7616006;7879263;8244255;8274744;8238650;8309325;8628021;8758509;8959349;9114848;9462776;9640346;10189022;10256853;10674848;11161071;11122585;11661009;12534634;13408456
36980;Owensboro, KY (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4453134;4691361;4929973;4936208;4954810;5186516;5017362;5241478;5108311;5376554;5451212;5529335;5820027;5711395;5783158;5824745;5844583;5743200;5742787;5588728;5598407;5672085;5760227
36980;Owensboro, KY (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;76.193;80.269;84.351;84.458;84.776;88.741;85.846;89.681;87.402;91.992;93.269;94.606;99.580;97.721;98.949;99.661;100.000;98.265;98.258;95.622;95.788;97.049;98.557
36980;Owensboro, KY (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3225373;3456461;3661374;3837304;3956767;4325402;4325207;4623706;4511108;4837922;5019778;5176428;5503919;5509822;5609995;5685671;5844583;5889435;5959345;5827931;6256557;6789825;7142735
37100;Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);39016318;40234620;42820863;46880813;49219057;54587334;59025486;54095039;53813657;53517947;50599745;49785812;50380642;50081745;50376211;50166157;50165884;50754467;51708632;51241052;53217781;53252680;53629861
37100;Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;77.775;80.203;85.359;93.452;98.113;108.814;117.661;107.832;107.271;106.682;100.865;99.242;100.428;99.832;100.419;100.001;100.000;101.173;103.075;102.143;106.084;106.153;106.905
37100;Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);28659454;29863824;32210531;36011877;38778121;44114274;48712862;46223354;46893437;47051134;45989575;46223104;47728311;48251117;48924261;49191376;50165884;51701976;53592049;53957614;58747103;62945230;65991334
37340;Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);16261511;16913264;18186850;19794433;21203479;22053316;23449889;23671354;21978449;22104454;21112439;20777880;21000520;21478966;22463493;23027348;24133063;25244764;26538360;26675569;29561072;30909381;32780628
37340;Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;67.383;70.083;75.361;82.022;87.861;91.382;97.169;98.087;91.072;91.594;87.483;86.097;87.020;89.002;93.082;95.418;100.000;104.607;109.967;110.535;122.492;128.079;135.833
37340;Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);13541503;14278170;15443438;17068193;18631547;19757387;21222963;21341958;20090800;20128416;19375620;19377100;19858124;20626436;21977948;22759862;24133063;25627608;27481706;28242750;32169344;35550941;39591386
37460;Panama City, FL (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);6146349;6565670;6882149;7522208;8018443;8243569;8339396;8279373;7961215;7943659;7739492;7710164;7809385;8010371;8265977;8435945;8391383;8572539;8628467;8689259;9464144;9775800;10140163
37460;Panama City, FL (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;73.246;78.243;82.014;89.642;95.556;98.239;99.380;98.665;94.874;94.664;92.231;91.882;93.064;95.459;98.506;100.531;100.000;102.159;102.825;103.550;112.784;116.498;120.840
37460;Panama City, FL (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);4337335;4750785;5097600;5736345;6330531;6763663;7040972;7101321;6990220;7009885;6912013;7000512;7219632;7576874;8000585;8278828;8391383;8777267;9039773;9311013;10589165;11676062;12731669
